,ranking,rating_vol,rdetails,lnglat,rsubrating,vtype,amenities,details,v_name,rating_cat,gd
197,"[78, 267]",1521.0,,"[-115.19205, 36.117058]",{},Hotel_Review,"{'Things to do': 'Restaurant Pool Bar/Lounge Fitness Center with Gym / Workout Room Casino and Gambling ', 'About the property': 'Wheelchair access ', 'Services': 'Free Parking Business Center with Internet Access Shuttle Bus Service Meeting Rooms Banquet Room Multilingual Staff Conference Facilities Room Service Laundry Service Concierge ', 'In your room': 'Air Conditioning ', 'Internet': 'Free Internet Free High Speed Internet ( WiFi ) Paid Wifi Paid Internet ', 'Room types': 'Non-Smoking Rooms Suites '}","{'Address:': '4000 W Flamingo Rd, Las Vegas, NV 89103-4004', 'Location:': 'United States | Nevada | Las Vegas | Paradise', 'Also Known As:': 'Gold Coast Las Vegas Gold Coast Hotel Las Vegas', 'Price Range:': '$66 - $222 (Based on Average Rates for a Standard Room)', 'Reservation Options:': 'TripAdvisor is proud to partner with Expedia, Orbitz, Booking.com, Hotwire, Hotels.com, Odigeo, getaroom.com, Vegas.com, Travelocity and Priceline so you can book your Gold Coast Hotel and Casino reservations with confidence. We help millions of travelers each month to find the perfect hotel for both vacation and business trips, always with the best discounts and special offers.', 'Hotel Style:': ' #37 Casino Hotel in Las Vegas #72 Romantic Hotel in Las Vegas #78 Family Hotel in Las Vegas ', 'Hotel Class:': '3 star — Gold Coast Hotel and Casino 3*', 'Number of rooms:': '780'}",Gold Coast Hotel and Casino,4.0,g45963-d91823
198,"[31, 267]",1881.0,,"[-115.17815, 36.092953]",{},Hotel_Review,"{'Things to do': 'Pool Restaurant Fitness Center with Gym / Workout Room Bar/Lounge Spa Casino and Gambling Hot Tub ', 'About the property': 'Wheelchair access ', 'Services': 'Room Service Business Center with Internet Access Meeting Rooms Children Activities (Kid / Family Friendly) Dry Cleaning Laundry Service Concierge Banquet Room Multilingual Staff Conference Facilities ', 'In your room': 'Air Conditioning ', 'Internet': 'Free Internet Free High Speed Internet ( WiFi ) Paid Wifi ', 'Room types': 'Suites Non-Smoking Rooms Family Rooms '}","{'Address:': '3950 Las Vegas Boulevard South, Las Vegas, NV 89119-1006', 'Location:': 'United States | Nevada | Las Vegas', 'Also Known As:': 'Mandalay Bay Resort And Casino Mandalay Bay Hotel Las Vegas', 'Price Range:': '$103 - $472 (Based on Average Rates for a Standard Room)', 'Reservation Options:': 'TripAdvisor is proud to partner with MGM Domestic, Booking.com, Expedia, Priceline, Travelocity, Hotels.com, Hotwire, Orbitz, Prestigia, Odigeo, getaroom.com, Vegas.com and Jetsetter so you can book your Mandalay Bay Resort & Casino reservations with confidence. We help millions of travelers each month to find the perfect hotel for both vacation and business trips, always with the best discounts and special offers.', 'Hotel Style:': ' #9 Green Hotel in Las Vegas #12 Casino Hotel in Las Vegas #16 Spa Hotel in Las Vegas #18 Luxury Hotel in Las Vegas #25 Family Hotel in Las Vegas #27 Business Hotel in Las Vegas #31 Romantic Hotel in Las Vegas ', 'Hotel Class:': '4 star — Mandalay Bay Resort & Casino 4*', 'Number of rooms:': '3211'}",Mandalay Bay Resort & Casino,4.5,g45963-d91886
199,"[41, 267]",362.0,,"[-115.30323, 36.145535]",{},Hotel_Review,"{'Room types': 'Suites Family Rooms Non-Smoking Rooms Kitchenette ', 'Services': 'Free Breakfast Self-Serve Laundry Free Parking Dry Cleaning Meeting Rooms Business Center with Internet Access ', 'About the property': 'Pets Allowed ( Dog / Pet Friendly ) Wheelchair access Non-Smoking Hotel ', 'Things to do': 'Pool Hot Tub Fitness Center with Gym / Workout Room ', 'Internet': 'Free Internet Free High Speed Internet ( WiFi ) '}","{'Address:': '9570 W Sahara Ave, Las Vegas, NV 89117-5301', 'Location:': 'United States | Nevada | Las Vegas', 'Also Known As:': 'La Quinta Inn & Suites Las Vegas Redrock/Summerlin Hotel Las Vegas La Quinta Inn And Suites Las Vegas Redrock/Summerlin La Quinta Las Vegas Las Vegas La Quinta', 'Price Range:': '$100 - $156 (Based on Average Rates for a Standard Room)', 'Reservation Options:': 'TripAdvisor is proud to partner with Booking.com, Travelocity, Hotwire, Priceline, Odigeo, Expedia, Hotels.com and LaQuinta so you can book your La Quinta Inn & Suites Las Vegas RedRock/Summerlin reservations with confidence. We help millions of travelers each month to find the perfect hotel for both vacation and business trips, always with the best discounts and special offers.', 'Hotel Style:': ' #12 Best Value Hotel in Las Vegas #23 Romantic Hotel in Las Vegas #29 Family Hotel in Las Vegas #33 Business Hotel in Las Vegas ', 'Hotel Class:': '2.5 star — La Quinta Inn & Suites Las Vegas RedRock/Summerlin 2.5*', 'Number of rooms:': '75'}",La Quinta Inn & Suites Las Vegas RedRock/Summerlin,4.5,g45963-d224834
200,"[22, 267]",4740.0,,"[-115.17388, 36.109753]",{},Hotel_Review,"{'Things to do': 'Fitness Center with Gym / Workout Room Pool Restaurant Bar/Lounge Spa Casino and Gambling Hot Tub ', 'About the property': 'Pets Allowed ( Dog / Pet Friendly ) Wheelchair access ', 'Services': 'Free Parking Business Center with Internet Access Room Service Airport Transportation Dry Cleaning Meeting Rooms Laundry Service Concierge Banquet Room Multilingual Staff Conference Facilities ', 'In your room': 'Air Conditioning Microwave Refrigerator in room Minibar ', 'Food & drink at the hotel ': 'Estiatorio Milos - The Cosmopolitan of Las Vegas 1,071 reviewsCuisines: Seafood, Mediterranean, Greek, Gluten Free Options The Henry - The Cosmopolitan of Las Vegas 746 reviewsCuisines: American, Gluten Free Options STK Las Vegas at the Cosmopolitan 1,304 reviewsCuisines: American, Steakhouse Blue Ribbon Sushi Bar & Grill - The Cosmopolitan of Las Vegas 477 reviewsCuisines: Japanese, Sushi, Asian China Poblano 959 reviewsCuisines: Mexican, Chinese, Asian, Gluten Free Options E by Jose Andres 134 reviewsCuisines: Spanish, Contemporary D.O.C.G Enoteca 454 reviewsCuisines: Italian, Pizza Bond 131 reviewsCuisines: Contemporary Overlook Grill - The Cosmopolitan of Las Vegas 108 reviewsCuisines: American Book & Stage 5 reviewsCuisines: Bar ', 'Internet': 'Paid Wifi Paid Internet Free Internet Free High Speed Internet ( WiFi ) ', 'Room types': 'Kitchenette Non-Smoking Rooms Suites Accessible rooms '}","{'Address:': '3708 Las Vegas Boulevard South, Las Vegas, NV 89109-4309', 'Location:': 'United States | Nevada | Las Vegas | The Strip', 'Also Known As:': 'The Cosmopolitan Of Las Vegas Hotel Las Vegas', 'Price Range:': '$177 - $885 (Based on Average Rates for a Standard Room)', 'Reservation Options:': 'TripAdvisor is proud to partner with Marriott, Expedia, Travelocity, getaroom.com, Orbitz, Hotwire, Vegas.com, Hotels.com, Priceline and Jetsetter so you can book your The Cosmopolitan of Las Vegas, Autograph Collection reservations with confidence. We help millions of travelers each month to find the perfect hotel for both vacation and business trips, always with the best discounts and special offers.', 'Hotel Style:': ' #10 Casino Hotel in Las Vegas #15 Luxury Hotel in Las Vegas #15 Spa Hotel in Las Vegas #18 Romantic Hotel in Las Vegas #26 Business Hotel in Las Vegas #34 Family Hotel in Las Vegas ', 'Hotel Class:': '5 star — The Cosmopolitan of Las Vegas, Autograph Collection 5*', 'Number of rooms:': '2959'}","The Cosmopolitan of Las Vegas, Autograph Collection",4.5,g45963-d1829539
201,"[46, 267]",2033.0,,"[-115.175476, 36.008907]",{},Hotel_Review,"{'Things to do': 'Pool Fitness Center with Gym / Workout Room Hot Tub ', 'About the property': 'Non-Smoking Hotel Wheelchair access ', 'Services': 'Free Parking Shuttle Bus Service Business Center with Internet Access Laundry Service Concierge Multilingual Staff Self-Serve Laundry ', 'In your room': 'Air Conditioning Microwave Refrigerator in room ', 'Internet': 'Paid Wifi Paid Internet Free Internet Free High Speed Internet ( WiFi ) ', 'Room types': 'Non-Smoking Rooms Kitchenette Suites Family Rooms '}","{'Address:': '9940 Las Vegas Blvd S, Las Vegas, NV 89183-4007', 'Location:': 'United States | Nevada | Las Vegas | Enterprise', 'Also Known As:': 'Grandview Hotel Las Vegas Grandview Resort Las Vegas Grand View Las Vegas The Grandview Las Vegas Grandview Resort Vegas Grandview Las Vegas Hotel Grandview Vegas Grandview Lasvegas', 'Price Range:': '$155 - $395 (Based on Average Rates for a Standard Room)', 'Reservation Options:': 'TripAdvisor is proud to partner with Expedia, Orbitz, Booking.com, Hotwire, Travelocity, Odigeo and Hotels.com so you can book your Grandview at Las Vegas reservations with confidence. We help millions of travelers each month to find the perfect hotel for both vacation and business trips, always with the best discounts and special offers.', 'Hotel Style:': ' #57 Romantic Hotel in Las Vegas #62 Family Hotel in Las Vegas ', 'Hotel Class:': '3 star — Grandview at Las Vegas 3*', 'Number of rooms:': '1516'}",Grandview at Las Vegas,4.0,g45963-d460081
202,"[23, 267]",5292.0,,"[-115.16867, 36.108517]",{},Hotel_Review,"{'Things to do': 'Pool Fitness Center with Gym / Workout Room Bar/Lounge Hot Tub ', 'About the property': 'Wheelchair access Non-Smoking Hotel ', 'Services': 'Free Parking Room Service Business Center with Internet Access Meeting Rooms Concierge Banquet Room Multilingual Staff Self-Serve Laundry Conference Facilities ', 'In your room': 'Air Conditioning Microwave Refrigerator in room ', 'Internet': 'Paid Wifi Paid Internet Public Wifi ', 'Room types': 'Kitchenette Suites Non-Smoking Rooms Family Rooms Accessible rooms '}","{'Address:': '80 E Harmon Ave, Las Vegas, NV 89109-4539 (Formerly Planet Hollywood Towers)', 'Location:': 'United States | Nevada | Las Vegas', 'Also Known As:': 'Planet Hollywood Towers Hotel Las Vegas', 'Price Range:': '$63 - $419 (Based on Average Rates for a Standard Room)', 'Reservation Options:': 'TripAdvisor is proud to partner with Hilton Hotels, Booking.com, Expedia, Vacatia, Prestigia, Hotwire, Odigeo, Hotels.com, Priceline and Jetsetter so you can book your Elara by Hilton Grand Vacations reservations with confidence. We help millions of travelers each month to find the perfect hotel for both vacation and business trips, always with the best discounts and special offers.', 'Hotel Style:': ' #16 Luxury Hotel in Las Vegas #21 Family Hotel in Las Vegas #25 Romantic Hotel in Las Vegas #30 Business Hotel in Las Vegas ', 'Hotel Class:': '4.5 star — Elara by Hilton Grand Vacations 4.5*', 'Number of rooms:': '1201'}",Elara by Hilton Grand Vacations,4.5,g45963-d1639337
203,"[63, 267]",354.0,,"[-115.15576, 36.11577]",{},Hotel_Review,"{'Things to do': 'Pool Fitness Center with Gym / Workout Room Hot Tub Tennis Court ', 'About the property': 'Wheelchair access Pets Allowed ( Dog / Pet Friendly ) Non-Smoking Hotel ', 'Services': 'Business Center with Internet Access Free Breakfast Meeting Rooms Multilingual Staff Self-Serve Laundry Free Parking Dry Cleaning Laundry Service Conference Facilities ', 'In your room': 'Microwave Air Conditioning Refrigerator in room ', 'Internet': 'Free Internet Free High Speed Internet ( WiFi ) Public Wifi Paid Wifi ', 'Room types': 'Kitchenette Suites Family Rooms Non-Smoking Rooms Accessible rooms '}","{'Address:': '370 Hughes Center Dr, Las Vegas, NV 89169-4814', 'Location:': 'United States | Nevada | Las Vegas | The Strip', 'Also Known As:': 'Residence Inn Las Vegas Hughes Hotel Las Vegas Las Vegas Residence Inn', 'Price Range:': '$107 - $310 (Based on Average Rates for a Standard Room)', 'Reservation Options:': 'TripAdvisor is proud to partner with Marriott, Expedia, Booking.com, Hotwire, Odigeo, Hotels.com and Travelocity so you can book your Residence Inn Las Vegas Hughes Center reservations with confidence. We help millions of travelers each month to find the perfect hotel for both vacation and business trips, always with the best discounts and special offers.', 'Hotel Style:': ' #72 Business Hotel in Las Vegas #89 Romantic Hotel in Las Vegas ', 'Hotel Class:': '3 star — Residence Inn Las Vegas Hughes Center 3*', 'Number of rooms:': '256'}",Residence Inn Las Vegas Hughes Center,4.0,g45963-d91920
204,"[40, 267]",714.0,,"[-115.16157, 36.064922]",{},Hotel_Review,"{'Room types': 'Kitchenette Suites Family Rooms Non-Smoking Rooms ', 'Services': 'Business Center with Internet Access Shuttle Bus Service Airport Transportation Free Breakfast Meeting Rooms Self-Serve Laundry Conference Facilities Free Parking Dry Cleaning Laundry Service Concierge Banquet Room Multilingual Staff ', 'About the property': 'Wheelchair access ', 'Things to do': 'Pool Fitness Center with Gym / Workout Room Hot Tub ', 'Internet': 'Free Internet Free High Speed Internet ( WiFi ) '}","{'Address:': '230 Hidden Well Rd, Las Vegas, NV 89119-3564', 'Location:': 'United States | Nevada | Las Vegas | Enterprise', 'Also Known As:': 'Homewood Suites Las Vegas Airport Hotel Las Vegas Las Vegas Homewood Suites', 'Price Range:': '$130 - $287 (Based on Average Rates for a Standard Room)', 'Reservation Options:': 'TripAdvisor is proud to partner with Booking.com, Hilton Hotels, Orbitz, Expedia, Hotels.com, Hotwire, Odigeo and Priceline so you can book your Homewood Suites by Hilton Las Vegas Airport reservations with confidence. We help millions of travelers each month to find the perfect hotel for both vacation and business trips, always with the best discounts and special offers.', 'Hotel Style:': ' #62 Business Hotel in Las Vegas #87 Romantic Hotel in Las Vegas ', 'Hotel Class:': '3 star — Homewood Suites by Hilton Las Vegas Airport 3*', 'Number of rooms:': '146'}",Homewood Suites by Hilton Las Vegas Airport,4.0,g45963-d679044
205,"[96, 267]",2542.0,,"[-115.15672, 36.142357]",{},Hotel_Review,"{'Things to do': 'Restaurant Bar/Lounge Pool Fitness Center with Gym / Workout Room Casino and Gambling Spa ', 'About the property': 'Wheelchair access ', 'Services': 'Shuttle Bus Service Room Service Dry Cleaning Meeting Rooms Business Center with Internet Access Laundry Service Concierge Banquet Room Multilingual Staff Conference Facilities Free Parking ', 'In your room': 'Air Conditioning Minibar ', 'Internet': 'Paid Wifi Paid Internet Free Internet Free High Speed Internet ( WiFi ) ', 'Room types': 'Suites Non-Smoking Rooms '}","{'Address:': '2535 South Las Vegas Blvd., Las Vegas, NV 89109-1137', 'Location:': 'United States | Nevada | Las Vegas | The Strip', 'Price Range:': '$97 - $400 (Based on Average Rates for a Standard Room)', 'Reservation Options:': 'TripAdvisor is proud to partner with Starwood, Expedia, Booking.com, Hotwire, Cancelon, Priceline, Hotels.com, Prestigia, Orbitz, Vegas.com, Odigeo, HotelTravel.com, Agoda, Travelocity and Jetsetter so you can book your SLS Las Vegas Hotel & Casino reservations with confidence. We help millions of travelers each month to find the perfect hotel for both vacation and business trips, always with the best discounts and special offers.', 'Hotel Style:': ' #41 Luxury Hotel in Las Vegas #42 Spa Hotel in Las Vegas #49 Casino Hotel in Las Vegas ', 'Hotel Class:': '4 star — SLS Las Vegas Hotel & Casino 4*', 'Number of rooms:': '1613'}",SLS Las Vegas Hotel & Casino,3.5,g45963-d6530792
206,"[8, 33]",33.0,,"[-115.201614, 36.041176]",{},Hotel_Review,"{'Services': 'Free Parking ', 'About the property': 'Pets Allowed ( Dog / Pet Friendly ) ', 'Things to do': 'Pool ', 'Internet': 'Free High Speed Internet ( WiFi ) '}","{'Number of rooms:': '407 ', 'Address:': '8175 Arville St, Las Vegas, NV 89139-7111', 'Location:': 'United States | Nevada | Las Vegas | Enterprise'}",Las Vegas Motorcoach Resort,4.5,g45963-d3264568
207,"[146, 267]",264.0,,"[-115.190895, 36.19801]",{},Hotel_Review,"{'Things to do': 'Pool Restaurant Bar/Lounge Casino and Gambling Fitness Center with Gym / Workout Room ', 'About the property': 'Wheelchair access ', 'Services': 'Meeting Rooms Banquet Room Conference Facilities Children Activities (Kid / Family Friendly) Free Parking Business Center with Internet Access Laundry Service Multilingual Staff ', 'Food & drink at the hotel ': 'Feast Around the World Buffet 24 reviewsCuisines: Mexican, American, International ', 'Internet': 'Free Internet Free High Speed Internet ( WiFi ) ', 'Room types': 'Non-Smoking Rooms '}","{'Address:': '2101 Texas Star Ln, Las Vegas, NV 89032-3562', 'Location:': 'United States | Nevada | Las Vegas', 'Also Known As:': 'Texas Station Gambling Hall Hotel Las Vegas', 'Price Range:': '$54 - $155 (Based on Average Rates for a Standard Room)', 'Reservation Options:': 'TripAdvisor is proud to partner with Expedia, Hotwire, Hotels.com, Vegas.com, Odigeo, Priceline and Travelocity so you can book your Texas Station Gambling Hall and Hotel reservations with confidence. We help millions of travelers each month to find the perfect hotel for both vacation and business trips, always with the best discounts and special offers.', 'Hotel Style:': ' #67 Casino Hotel in Las Vegas ', 'Hotel Class:': '3 star — Texas Station Gambling Hall and Hotel 3*', 'Number of rooms:': '202'}",Texas Station Gambling Hall and Hotel,3.0,g45963-d91948
208,"[90, 267]",1818.0,,"[-115.142975, 36.169426]",{},Hotel_Review,"{'Room types': 'Non-Smoking Rooms ', 'Services': 'Free Parking Dry Cleaning Meeting Rooms Concierge Banquet Room Multilingual Staff Conference Facilities Business Center with Internet Access Laundry Service ', 'In your room': 'Air Conditioning ', 'Things to do': 'Pool Restaurant Casino and Gambling Bar/Lounge ', 'Internet': 'Free Internet Free High Speed Internet ( WiFi ) Paid Wifi '}","{'Address:': '301 Fremont Street, Las Vegas, NV 89101-5600', 'Location:': 'United States | Nevada | Las Vegas | Downtown', 'Also Known As:': 'Fitzgeralds Casino And Hotel Fitzgeralds Hotel Las Vegas Ramada Las Vegas Fitzgeralds Las Vegas', 'Price Range:': '$52 - $299 (Based on Average Rates for a Standard Room)', 'Reservation Options:': 'TripAdvisor is proud to partner with Expedia, Booking.com, Travelocity, Odigeo, getaroom.com, Hotels.com, Vegas.com and Hotwire so you can book your The D Casino Hotel Las Vegas reservations with confidence. We help millions of travelers each month to find the perfect hotel for both vacation and business trips, always with the best discounts and special offers.', 'Hotel Style:': ' #45 Casino Hotel in Las Vegas ', 'Hotel Class:': '3.5 star — The D Casino Hotel Las Vegas 3.5*', 'Number of rooms:': '638'}",The D Casino Hotel Las Vegas,3.5,g45963-d91679
209,"[85, 267]",238.0,,"[-115.155525, 36.130257]",{},Hotel_Review,"{'Things to do': 'Pool Bar/Lounge Restaurant Tennis Court Fitness Center with Gym / Workout Room ', 'About the property': 'Non-Smoking Hotel Wheelchair access ', 'Services': 'Meeting Rooms Business Center with Internet Access Laundry Service Multilingual Staff Conference Facilities Free Parking Dry Cleaning Banquet Room Self-Serve Laundry ', 'In your room': 'Air Conditioning Refrigerator in room ', 'Internet': 'Free Internet Free High Speed Internet ( WiFi ) Public Wifi Paid Wifi ', 'Room types': 'Non-Smoking Rooms Suites Family Rooms Accessible rooms '}","{'Address:': '3275 Paradise Rd, Las Vegas, NV 89109-9039', 'Location:': 'United States | Nevada | Las Vegas', 'Also Known As:': 'Courtyard Las Vegas Hotel Las Vegas Las Vegas Marriott Las Vegas Courtyard', 'Price Range:': '$90 - $300 (Based on Average Rates for a Standard Room)', 'Reservation Options:': 'TripAdvisor is proud to partner with Marriott, Booking.com, Hotwire, Expedia, Hotels.com, Travelocity, Priceline and Odigeo so you can book your Courtyard Las Vegas Convention Center reservations with confidence. We help millions of travelers each month to find the perfect hotel for both vacation and business trips, always with the best discounts and special offers.', 'Hotel Style:': ' #16 Business Hotel in Las Vegas #30 Family Hotel in Las Vegas #70 Romantic Hotel in Las Vegas ', 'Hotel Class:': '3 star — Courtyard Las Vegas Convention Center 3*', 'Number of rooms:': '149'}",Courtyard Las Vegas Convention Center,4.0,g45963-d91783
210,"[98, 267]",962.0,,"[-115.17348, 36.037968]",{},Hotel_Review,"{'Things to do': 'Pool Restaurant Fitness Center with Gym / Workout Room Hot Tub Bar/Lounge Spa ', 'About the property': 'Wheelchair access Non-Smoking Hotel ', 'Services': 'Free Parking Children Activities (Kid / Family Friendly) Laundry Service Meeting Rooms Business Center with Internet Access Concierge Self-Serve Laundry Conference Facilities ', 'In your room': 'Air Conditioning Microwave Refrigerator in room ', 'Internet': 'Paid Wifi Paid Internet Free Internet Free High Speed Internet ( WiFi ) ', 'Room types': 'Kitchenette Suites Non-Smoking Rooms Family Rooms '}","{'Address:': '8335 Las Vegas Blvd S, Las Vegas, NV 89123-1006', 'Location:': 'United States | Nevada | Las Vegas | Enterprise', 'Also Known As:': 'Las Vegas Cancun Resort Cancun Hotel Las Vegas Cancun Resort Las Vegas Cancun Resort In Las Vegas Las Vegas Cancun Hotel Cancun Resort Villas Las Vegas Cancun Resort Spa Las Vegas Cancun Las Vegas', 'Price Range:': '$119 - $358 (Based on Average Rates for a Standard Room)', 'Reservation Options:': 'TripAdvisor is proud to partner with Expedia, Vacatia, seekda GmbH, Booking.com, Hotwire, Priceline, Orbitz, Vegas.com, Odigeo, Travelocity, Hotels.com, Agoda and getaroom.com so you can book your Cancun Resort reservations with confidence. We help millions of travelers each month to find the perfect hotel for both vacation and business trips, always with the best discounts and special offers.', 'Hotel Style:': ' #43 Spa Hotel in Las Vegas ', 'Hotel Class:': '3 star — Cancun Resort 3*', 'Number of rooms:': '440'}",Cancun Resort,4.0,g45963-d277719
211,"[226, 267]",36.0,,"[-115.06377, 36.23985]",{},Hotel_Review,"{'Room types': 'Suites Non-Smoking Rooms ', 'Services': 'Room Service Free Parking Multilingual Staff ', 'About the property': 'Pets Allowed ( Dog / Pet Friendly ) ', 'Things to do': 'Pool Restaurant Bar/Lounge Casino and Gambling '}","{'Address:': '5011 E Craig Rd, Las Vegas, NV 89115-2250 (Formerly Barcelona)', 'Location:': 'United States | Nevada | Las Vegas', 'Also Known As:': 'Siegel Slots Hotel Las Vegas', 'Price Range:': '$60 - $122 (Based on Average Rates for a Standard Room)', 'Reservation Options:': 'TripAdvisor is proud to partner with Orbitz, Booking.com, Expedia, Odigeo, Hotwire, Travelocity and Hotels.com so you can book your Siegel Slots and Suites reservations with confidence. We help millions of travelers each month to find the perfect hotel for both vacation and business trips, always with the best discounts and special offers.', 'Hotel Style:': ' #78 Casino Hotel in Las Vegas ', 'Hotel Class:': '2.5 star — Siegel Slots and Suites 2.5*', 'Number of rooms:': '177'}",Siegel Slots and Suites,2.5,g45963-d91702
